   0.00000    0.06641    0.13279    0.19908    0.26525    0.33125    0.39704    0.46259    0.52786    0.59279    0.65736    0.72152    0.78523    0.84846    0.91116    0.97330    1.03484    1.09575    1.15597    1.21549    1.27426    1.33225    1.38942    1.44574    1.50118    1.55570    1.60928    1.66188    1.71346    1.76401    1.81349    1.86187    1.90913    1.95524    2.00017    2.04390    2.08640    2.12765    2.16763    2.20632    2.24369    2.27972    2.31440    2.34770    2.37961    2.41012    2.43919    2.46683    2.49301    2.51772    2.54095    2.56268    2.58291    2.60163    2.61881    2.63447    2.64858    2.66114    2.67215    2.68159    2.68947    2.69577    2.70051    2.70366    2.70524    2.70524    2.70366    2.70051    2.69577    2.68947    2.68159    2.67215    2.66114    2.64858    2.63447    2.61881    2.60163    2.58291    2.56268    2.54095    2.51772    2.49301    2.46683    2.43919    2.41012    2.37961    2.34770    2.31440    2.27972    2.24369    2.20632    2.16763    2.12765    2.08640    2.04390    2.00017    1.95524    1.90913    1.86187    1.81349    1.76401    1.71346    1.66188    1.60928    1.55570    1.50118    1.44574    1.38942    1.33225    1.27426    1.21549    1.15597    1.09575    1.03484    0.97330    0.91116    0.84846    0.78523    0.72152    0.65736    0.59279    0.52786    0.46259    0.39704    0.33125    0.26525    0.19908    0.13279    0.06641    0.00000
   0.00000    0.07321    0.14638    0.21946    0.29240    0.36516    0.43769    0.50996    0.58190    0.65348    0.72466    0.79538    0.86562    0.93532    1.00444    1.07294    1.14077    1.20791    1.27430    1.33990    1.40468    1.46860    1.53162    1.59370    1.65481    1.71491    1.77396    1.83194    1.88880    1.94451    1.99904    2.05237    2.10446    2.15528    2.20480    2.25299    2.29984    2.34530    2.38937    2.43200    2.47319    2.51290    2.55111    2.58782    2.62299    2.65660    2.68864    2.71910    2.74795    2.77518    2.80078    2.82473    2.84703    2.86765    2.88659    2.90384    2.91939    2.93323    2.94536    2.95577    2.96445    2.97139    2.97661    2.98009    2.98183    2.98183    2.98009    2.97661    2.97139    2.96445    2.95577    2.94536    2.93323    2.91939    2.90384    2.88659    2.86765    2.84703    2.82473    2.80078    2.77518    2.74795    2.71910    2.68864    2.65660    2.62299    2.58782    2.55111    2.51290    2.47319    2.43200    2.38937    2.34530    2.29984    2.25299    2.20480    2.15528    2.10446    2.05237    1.99904    1.94451    1.88880    1.83194    1.77396    1.71491    1.65481    1.59370    1.53162    1.46860    1.40468    1.33990    1.27430    1.20791    1.14077    1.07294    1.00444    0.93532    0.86562    0.79538    0.72466    0.65348    0.58190    0.50996    0.43769    0.36516    0.29240    0.21946    0.14638    0.07321    0.00000
   0.00000    0.08006    0.16007    0.23998    0.31974    0.39930    0.47862    0.55763    0.63630    0.71458    0.79241    0.86974    0.94654    1.02275    1.09833    1.17323    1.24741    1.32081    1.39340    1.46514    1.53597    1.60586    1.67476    1.74264    1.80945    1.87516    1.93973    2.00311    2.06528    2.12619    2.18581    2.24411    2.30106    2.35662    2.41075    2.46344    2.51465    2.56436    2.61253    2.65913    2.70416    2.74757    2.78935    2.82947    2.86791    2.90466    2.93968    2.97298    3.00451    3.03428    3.06226    3.08844    3.11281    3.13535    3.15606    3.17491    3.19191    3.20704    3.22029    3.23167    3.24116    3.24875    3.25445    3.25825    3.26016    3.26016    3.25825    3.25445    3.24875    3.24116    3.23167    3.22029    3.20704    3.19191    3.17491    3.15606    3.13535    3.11281    3.08844    3.06226    3.03428    3.00451    2.97298    2.93968    2.90466    2.86791    2.82947    2.78935    2.74757    2.70416    2.65913    2.61253    2.56436    2.51465    2.46344    2.41075    2.35662    2.30106    2.24411    2.18581    2.12619    2.06528    2.00311    1.93973    1.87516    1.80945    1.74264    1.67476    1.60586    1.53597    1.46514    1.39340    1.32081    1.24741    1.17323    1.09833    1.02275    0.94654    0.86974    0.79241    0.71458    0.63630    0.55763    0.47862    0.39930    0.31974    0.23998    0.16007    0.08006    0.00000
   0.00000    0.08696    0.17386    0.26065    0.34728    0.43369    0.51984    0.60566    0.69110    0.77611    0.86064    0.94464    1.02805    1.11082    1.19291    1.27425    1.35481    1.43453    1.51337    1.59128    1.66820    1.74410    1.81893    1.89265    1.96520    2.03656    2.10667    2.17550    2.24301    2.30916    2.37390    2.43721    2.49905    2.55937    2.61816    2.67537    2.73098    2.78495    2.83725    2.88786    2.93674    2.98388    3.02924    3.07280    3.11454    3.15443    3.19246    3.22861    3.26285    3.29517    3.32554    3.35397    3.38042    3.40490    3.42737    3.44784    3.46630    3.48272    3.49711    3.50946    3.51976    3.52801    3.53420    3.53832    3.54039    3.54039    3.53832    3.53420    3.52801    3.51976    3.50946    3.49711    3.48272    3.46630    3.44784    3.42737    3.40490    3.38042    3.35397    3.32554    3.29517    3.26285    3.22861    3.19246    3.15443    3.11454    3.07280    3.02924    2.98388    2.93674    2.88786    2.83725    2.78495    2.73098    2.67537    2.61816    2.55937    2.49905    2.43721    2.37390    2.30916    2.24301    2.17550    2.10667    2.03656    1.96520    1.89265    1.81893    1.74410    1.66820    1.59128    1.51337    1.43453    1.35481    1.27425    1.19291    1.11082    1.02805    0.94464    0.86064    0.77611    0.69110    0.60566    0.51984    0.43369    0.34728    0.26065    0.17386    0.08696    0.00000
   0.00000    0.09390    0.18775    0.28148    0.37503    0.46835    0.56138    0.65406    0.74633    0.83813    0.92942    1.02013    1.11020    1.19958    1.28822    1.37606    1.46305    1.54914    1.63427    1.71839    1.80146    1.88341    1.96421    2.04381    2.12215    2.19920    2.27490    2.34922    2.42211    2.49352    2.56343    2.63178    2.69854    2.76367    2.82714    2.88891    2.94894    3.00720    3.06367    3.11830    3.17107    3.22196    3.27093    3.31795    3.36301    3.40607    3.44713    3.48614    3.52310    3.55799    3.59078    3.62146    3.65002    3.67644    3.70070    3.72279    3.74271    3.76044    3.77597    3.78930    3.80042    3.80932    3.81600    3.82045    3.82268    3.82268    3.82045    3.81600    3.80932    3.80042    3.78930    3.77597    3.76044    3.74271    3.72279    3.70070    3.67644    3.65002    3.62146    3.59078    3.55799    3.52310    3.48614    3.44713    3.40607    3.36301    3.31795    3.27093    3.22196    3.17107    3.11830    3.06367    3.00720    2.94894    2.88891    2.82714    2.76367    2.69854    2.63178    2.56343    2.49352    2.42211    2.34922    2.27490    2.19920    2.12215    2.04381    1.96421    1.88341    1.80146    1.71839    1.63427    1.54914    1.46305    1.37606    1.28822    1.19958    1.11020    1.02013    0.92942    0.83813    0.74633    0.65406    0.56138    0.46835    0.37503    0.28148    0.18775    0.09390    0.00000
   0.00000    0.10091    0.20176    0.30249    0.40302    0.50331    0.60328    0.70287    0.80202    0.90068    0.99877    1.09624    1.19303    1.28908    1.38433    1.47873    1.57220    1.66470    1.75618    1.84657    1.93582    2.02388    2.11070    2.19622    2.28040    2.36318    2.44452    2.52437    2.60268    2.67941    2.75451    2.82794    2.89967    2.96964    3.03782    3.10418    3.16867    3.23126    3.29192    3.35061    3.40730    3.46196    3.51456    3.56507    3.61347    3.65973    3.70383    3.74574    3.78544    3.82291    3.85813    3.89109    3.92176    3.95013    3.97619    3.99992    4.02131    4.04036    4.05704    4.07136    4.08330    4.09286    4.10003    4.10481    4.10721    4.10721    4.10481    4.10003    4.09286    4.08330    4.07136    4.05704    4.04036    4.02131    3.99992    3.97619    3.95013    3.92176    3.89109    3.85813    3.82291    3.78544    3.74574    3.70383    3.65973    3.61347    3.56507    3.51456    3.46196    3.40730    3.35061    3.29192    3.23126    3.16867    3.10418    3.03782    2.96964    2.89967    2.82794    2.75451    2.67941    2.60268    2.52437    2.44452    2.36318    2.28040    2.19622    2.11070    2.02388    1.93582    1.84657    1.75618    1.66470    1.57220    1.47873    1.38433    1.28908    1.19303    1.09624    0.99877    0.90068    0.80202    0.70287    0.60328    0.50331    0.40302    0.30249    0.20176    0.10091    0.00000
   0.00000    0.10798    0.21590    0.32368    0.43126    0.53857    0.64555    0.75212    0.85822    0.96378    1.06875    1.17304    1.27661    1.37939    1.48130    1.58230    1.68232    1.78130    1.87917    1.97588    2.07138    2.16560    2.25848    2.34998    2.44004    2.52861    2.61563    2.70105    2.78483    2.86691    2.94726    3.02582    3.10254    3.17740    3.25034    3.32132    3.39030    3.45726    3.52214    3.58491    3.64555    3.70402    3.76028    3.81431    3.86608    3.91555    3.96272    4.00754    4.05000    4.09008    4.12775    4.16300    4.19580    4.22614    4.25401    4.27939    4.30227    4.32264    4.34048    4.35579    4.36856    4.37878    4.38645    4.39157    4.39413    4.39413    4.39157    4.38645    4.37878    4.36856    4.35579    4.34048    4.32264    4.30227    4.27939    4.25401    4.22614    4.19580    4.16300    4.12775    4.09008    4.05000    4.00754    3.96272    3.91555    3.86608    3.81431    3.76028    3.70402    3.64555    3.58491    3.52214    3.45726    3.39030    3.32132    3.25034    3.17740    3.10254    3.02582    2.94726    2.86691    2.78483    2.70105    2.61563    2.52861    2.44004    2.34998    2.25848    2.16560    2.07138    1.97588    1.87917    1.78130    1.68232    1.58230    1.48130    1.37939    1.27661    1.17304    1.06875    0.96378    0.85822    0.75212    0.64555    0.53857    0.43126    0.32368    0.21590    0.10798    0.00000
   0.00000    0.11512    0.23017    0.34508    0.45977    0.57418    0.68822    0.80183    0.91495    1.02749    1.13939    1.25058    1.36099    1.47055    1.57920    1.68686    1.79348    1.89899    2.00332    2.10642    2.20821    2.30864    2.40765    2.50519    2.60118    2.69558    2.78833    2.87938    2.96868    3.05616    3.14180    3.22552    3.30730    3.38707    3.46480    3.54045    3.61397    3.68532    3.75446    3.82136    3.88598    3.94828    4.00824    4.06581    4.12097    4.17369    4.22395    4.27171    4.31695    4.35966    4.39979    4.43735    4.47230    4.50463    4.53432    4.56136    4.58574    4.60744    4.62645    4.64276    4.65636    4.66726    4.67543    4.68088    4.68361    4.68361    4.68088    4.67543    4.66726    4.65636    4.64276    4.62645    4.60744    4.58574    4.56136    4.53432    4.50463    4.47230    4.43735    4.39979    4.35966    4.31695    4.27171    4.22395    4.17369    4.12097    4.06581    4.00824    3.94828    3.88598    3.82136    3.75446    3.68532    3.61397    3.54045    3.46480    3.38707    3.30730    3.22552    3.14180    3.05616    2.96868    2.87938    2.78833    2.69558    2.60118    2.50519    2.40765    2.30864    2.20821    2.10642    2.00332    1.89899    1.79348    1.68686    1.57920    1.47055    1.36099    1.25058    1.13939    1.02749    0.91495    0.80183    0.68822    0.57418    0.45977    0.34508    0.23017    0.11512    0.00000
   0.00000    0.12233    0.24459    0.36670    0.48857    0.61014    0.73132    0.85205    0.97225    1.09183    1.21074    1.32889    1.44621    1.56262    1.67807    1.79247    1.90576    2.01786    2.12872    2.23825    2.34641    2.45311    2.55831    2.66193    2.76391    2.86420    2.96274    3.05947    3.15433    3.24727    3.33824    3.42718    3.51405    3.59879    3.68136    3.76171    3.83981    3.91559    3.98903    4.06009    4.12872    4.19490    4.25857    4.31972    4.37831    4.43430    4.48767    4.53840    4.58645    4.63180    4.67442    4.71430    4.75142    4.78575    4.81729    4.84600    4.87189    4.89493    4.91512    4.93244    4.94689    4.95845    4.96713    4.97292    4.97582    4.97582    4.97292    4.96713    4.95845    4.94689    4.93244    4.91512    4.89493    4.87189    4.84600    4.81729    4.78575    4.75142    4.71430    4.67442    4.63180    4.58645    4.53840    4.48767    4.43430    4.37831    4.31972    4.25857    4.19490    4.12872    4.06009    3.98903    3.91559    3.83981    3.76171    3.68136    3.59879    3.51405    3.42718    3.33824    3.24727    3.15433    3.05947    2.96274    2.86420    2.76391    2.66193    2.55831    2.45311    2.34641    2.23825    2.12872    2.01786    1.90576    1.79247    1.67807    1.56262    1.44621    1.32889    1.21074    1.09183    0.97225    0.85205    0.73132    0.61014    0.48857    0.36670    0.24459    0.12233    0.00000
   0.00000    0.12962    0.25916    0.38854    0.51768    0.64648    0.77489    0.90281    1.03016    1.15686    1.28285    1.40803    1.53233    1.65567    1.77798    1.89919    2.01921    2.13798    2.25543    2.37147    2.48605    2.59909    2.71053    2.82030    2.92834    3.03458    3.13896    3.24142    3.34191    3.44036    3.53671    3.63092    3.72293    3.81268    3.90014    3.98524    4.06795    4.14821    4.22599    4.30125    4.37393    4.44401    4.51144    4.57620    4.63824    4.69753    4.75405    4.80776    4.85864    4.90666    4.95180    4.99403    5.03333    5.06968    5.10307    5.13348    5.16088    5.18528    5.20665    5.22499    5.24029    5.25254    5.26173    5.26786    5.27092    5.27092    5.26786    5.26173    5.25254    5.24029    5.22499    5.20665    5.18528    5.16088    5.13348    5.10307    5.06968    5.03333    4.99403    4.95180    4.90666    4.85864    4.80776    4.75405    4.69753    4.63824    4.57620    4.51144    4.44401    4.37393    4.30125    4.22599    4.14821    4.06795    3.98524    3.90014    3.81268    3.72293    3.63092    3.53671    3.44036    3.34191    3.24142    3.13896    3.03458    2.92834    2.82030    2.71053    2.59909    2.48605    2.37147    2.25543    2.13798    2.01921    1.89919    1.77798    1.65567    1.53233    1.40803    1.28285    1.15686    1.03016    0.90281    0.77489    0.64648    0.51768    0.38854    0.25916    0.12962    0.00000
